State,Industry,Series.ID,Month,Turnover
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1992 Feb,28.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1992 Mar,33.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1992 Apr,36.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1992 May,38.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1992 Jun,35.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1992 Jul,36.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1992 Aug,33.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1992 Sep,33.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1992 Oct,37.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1992 Nov,35.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1992 Dec,48.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1993 Jan,33
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1993 Feb,27.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1993 Mar,32.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1993 Apr,33.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1993 May,35.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1993 Jun,35.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1993 Jul,34.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1993 Aug,32.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1993 Sep,35.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1993 Oct,36.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1993 Nov,38.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1993 Dec,53.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1994 Jan,33.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1994 Feb,29.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1994 Mar,35.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1994 Apr,40.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1994 May,37.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1994 Jun,36.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1994 Jul,35.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1994 Aug,35.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1994 Sep,39.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1994 Oct,41.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1994 Nov,41.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1994 Dec,61.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1995 Jan,37.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1995 Feb,34
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1995 Mar,41.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1995 Apr,44.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1995 May,44.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1995 Jun,41.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1995 Jul,39.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1995 Aug,41.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1995 Sep,40.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1995 Oct,42.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1995 Nov,45.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1995 Dec,65.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1996 Jan,41.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1996 Feb,35.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1996 Mar,38.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1996 Apr,38.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1996 May,39
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1996 Jun,37.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1996 Jul,37
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1996 Aug,32.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1996 Sep,31.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1996 Oct,34.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1996 Nov,34.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1996 Dec,49.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1997 Jan,33.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1997 Feb,26.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1997 Mar,32.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1997 Apr,40.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1997 May,41
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1997 Jun,36.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1997 Jul,41
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1997 Aug,35.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1997 Sep,35.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1997 Oct,42.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1997 Nov,42.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1997 Dec,57.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1998 Jan,41.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1998 Feb,32
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1998 Mar,40.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1998 Apr,46.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1998 May,46.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1998 Jun,43.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1998 Jul,45.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1998 Aug,40.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1998 Sep,42.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1998 Oct,47.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1998 Nov,46.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1998 Dec,65.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1999 Jan,40.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1999 Feb,34.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1999 Mar,46.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1999 Apr,49.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1999 May,48.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1999 Jun,47.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1999 Jul,49
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1999 Aug,44.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1999 Sep,47.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1999 Oct,50
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1999 Nov,51
SA,"Clothing, footwear and personal accessory retailing",A3349905J,1999 Dec,73.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2000 Jan,42.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2000 Feb,36.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2000 Mar,44
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2000 Apr,44.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2000 May,49.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2000 Jun,54.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2000 Jul,39.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2000 Aug,41.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2000 Sep,45.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2000 Oct,46.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2000 Nov,52.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2000 Dec,75.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2001 Jan,45.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2001 Feb,38.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2001 Mar,50.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2001 Apr,51.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2001 May,53.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2001 Jun,50.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2001 Jul,50.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2001 Aug,48.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2001 Sep,50.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2001 Oct,53.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2001 Nov,56.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2001 Dec,77.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2002 Jan,51.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2002 Feb,44.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2002 Mar,53.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2002 Apr,57.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2002 May,58.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2002 Jun,56.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2002 Jul,55
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2002 Aug,56.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2002 Sep,56.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2002 Oct,62.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2002 Nov,68.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2002 Dec,90.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2003 Jan,60.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2003 Feb,50.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2003 Mar,60.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2003 Apr,65.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2003 May,69.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2003 Jun,64.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2003 Jul,61.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2003 Aug,57.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2003 Sep,58.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2003 Oct,71
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2003 Nov,75.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2003 Dec,100.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2004 Jan,67.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2004 Feb,55.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2004 Mar,65.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2004 Apr,69.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2004 May,70.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2004 Jun,71.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2004 Jul,68.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2004 Aug,65.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2004 Sep,70.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2004 Oct,73.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2004 Nov,73.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2004 Dec,103.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2005 Jan,65.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2005 Feb,57.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2005 Mar,64
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2005 Apr,65.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2005 May,68.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2005 Jun,69.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2005 Jul,67.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2005 Aug,65
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2005 Sep,67.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2005 Oct,75.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2005 Nov,79.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2005 Dec,105.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2006 Jan,69.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2006 Feb,61.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2006 Mar,70.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2006 Apr,78.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2006 May,75.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2006 Jun,73.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2006 Jul,70
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2006 Aug,71.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2006 Sep,71
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2006 Oct,83.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2006 Nov,84.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2006 Dec,118
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2007 Jan,74
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2007 Feb,66.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2007 Mar,80.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2007 Apr,73.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2007 May,80.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2007 Jun,77.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2007 Jul,79.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2007 Aug,77.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2007 Sep,79.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2007 Oct,88.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2007 Nov,92.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2007 Dec,126.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2008 Jan,82.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2008 Feb,74.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2008 Mar,79.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2008 Apr,84.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2008 May,83.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2008 Jun,74.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2008 Jul,77.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2008 Aug,74.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2008 Sep,73.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2008 Oct,85.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2008 Nov,88.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2008 Dec,129.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2009 Jan,85.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2009 Feb,70.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2009 Mar,88.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2009 Apr,91.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2009 May,97
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2009 Jun,84.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2009 Jul,85.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2009 Aug,83.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2009 Sep,84.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2009 Oct,94.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2009 Nov,94.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2009 Dec,120.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2010 Jan,97.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2010 Feb,84.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2010 Mar,105.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2010 Apr,105.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2010 May,112.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2010 Jun,102.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2010 Jul,104.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2010 Aug,99.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2010 Sep,102.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2010 Oct,111.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2010 Nov,114.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2010 Dec,151.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2011 Jan,91.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2011 Feb,82.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2011 Mar,102.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2011 Apr,108.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2011 May,113
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2011 Jun,101.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2011 Jul,98.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2011 Aug,100.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2011 Sep,100.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2011 Oct,107.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2011 Nov,109.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2011 Dec,156.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2012 Jan,88.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2012 Feb,86.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2012 Mar,101.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2012 Apr,97.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2012 May,104.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2012 Jun,98.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2012 Jul,92.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2012 Aug,91.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2012 Sep,90.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2012 Oct,96.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2012 Nov,96.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2012 Dec,139
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2013 Jan,83.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2013 Feb,67.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2013 Mar,77.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2013 Apr,81
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2013 May,81.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2013 Jun,81.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2013 Jul,81.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2013 Aug,80.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2013 Sep,80.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2013 Oct,94.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2013 Nov,97.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2013 Dec,138.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2014 Jan,89.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2014 Feb,69.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2014 Mar,83.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2014 Apr,84.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2014 May,86.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2014 Jun,84.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2014 Jul,97.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2014 Aug,97.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2014 Sep,99.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2014 Oct,116.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2014 Nov,116.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2014 Dec,176.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2015 Jan,103.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2015 Feb,84.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2015 Mar,101.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2015 Apr,108.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2015 May,107.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2015 Jun,99.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2015 Jul,102.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2015 Aug,93.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2015 Sep,97
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2015 Oct,107.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2015 Nov,104.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2015 Dec,164.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2016 Jan,107.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2016 Feb,89.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2016 Mar,96.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2016 Apr,111.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2016 May,109.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2016 Jun,108
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2016 Jul,108.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2016 Aug,98.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2016 Sep,99.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2016 Oct,102.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2016 Nov,111
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2016 Dec,181.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2017 Jan,105.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2017 Feb,83.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2017 Mar,102.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2017 Apr,106.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2017 May,114.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2017 Jun,107.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2017 Jul,107.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2017 Aug,102.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2017 Sep,104.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2017 Oct,108.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2017 Nov,118.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2017 Dec,187.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2018 Jan,105.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2018 Feb,86.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2018 Mar,105.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2018 Apr,98.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2018 May,107.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2018 Jun,108.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2018 Jul,98.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2018 Aug,95
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2018 Sep,95.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2018 Oct,105.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2018 Nov,114.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2018 Dec,175.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2019 Jan,97.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2019 Feb,79.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2019 Mar,95.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2019 Apr,95.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2019 May,106.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2019 Jun,100.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2019 Jul,96.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2019 Aug,92.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2019 Sep,91.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2019 Oct,100.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2019 Nov,109.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2019 Dec,162.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2020 Jan,94.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2020 Feb,81.8
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2020 Mar,72.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2020 Apr,32.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2020 May,83
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2020 Jun,104.2
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2020 Jul,124.5
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2020 Aug,114.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2020 Sep,110.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2020 Oct,119.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2020 Nov,117.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2020 Dec,197
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2021 Jan,117.4
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2021 Feb,103.7
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2021 Mar,122.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2021 Apr,124.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2021 May,127.6
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2021 Jun,125
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2021 Jul,112
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2021 Aug,116.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2021 Sep,128.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2021 Oct,130.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2021 Nov,149.1
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2021 Dec,192.9
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2022 Jan,104.3
SA,"Clothing, footwear and personal accessory retailing",A3349905J,2022 Feb,107.9
